pair_id, entrailment_judgment, relatedness_score
6367, CONTRADICTION, 3.3227234
6369, NEUTRAL, 2.6517477
6371, ENTAILMENT, 2.626203
6374, ENTAILMENT, 2.3917909
6376, NEUTRAL, 2.3182068
6378, CONTRADICTION, 2.8592029
6379, ENTAILMENT, 3.6091003
6380, NEUTRAL, 2.3816485
6383, NEUTRAL, 2.7499847
6384, NEUTRAL, 2.863883
6388, ENTAILMENT, 4.7322917
6389, CONTRADICTION, 3.7069278
6391, NEUTRAL, 1.9761513
6393, NEUTRAL, 2.1124206
6398, ENTAILMENT, 3.9358335
6399, NEUTRAL, 3.664494
6400, ENTAILMENT, 4.110703
6401, NEUTRAL, 3.8048592
6403, NEUTRAL, 3.6693873
6406, ENTAILMENT, 3.6980772
6408, ENTAILMENT, 3.9923058
6409, NEUTRAL, 2.347373
6410, NEUTRAL, 1.9395458
6413, NEUTRAL, 1.0493914
6414, NEUTRAL, 1.7794942
6415, ENTAILMENT, 4.8610725
6416, CONTRADICTION, 3.483943
6418, NEUTRAL, 3.3869238
6422, NEUTRAL, 2.2750292
6425, NEUTRAL, 2.9209056
6427, CONTRADICTION, 3.655529
6428, ENTAILMENT, 4.7021513
6430, ENTAILMENT, 4.058227
6431, NEUTRAL, 3.5985966
6433, NEUTRAL, 3.059157
6435, NEUTRAL, 2.3064094
6436, NEUTRAL, 3.4437842
6437, ENTAILMENT, 4.501034
6438, CONTRADICTION, 3.2922406
6439, ENTAILMENT, 4.733323
6440, NEUTRAL, 3.8805552
6441, NEUTRAL, 3.8614693
6442, NEUTRAL, 3.27169
6445, NEUTRAL, 3.899858
6446, ENTAILMENT, 4.7226024
6449, ENTAILMENT, 2.7845583
6451, ENTAILMENT, 3.7136002
6453, NEUTRAL, 2.8858714
6455, NEUTRAL, 1.930668
6456, NEUTRAL, 3.1868386
6457, ENTAILMENT, 4.7964377
6459, ENTAILMENT, 4.8517427
6461, NEUTRAL, 3.4516664
6462, NEUTRAL, 2.7331853
6464, NEUTRAL, 2.5148
6465, NEUTRAL, 2.850772
6466, NEUTRAL, 2.5119443
6472, NEUTRAL, 3.9297037
6473, NEUTRAL, 3.3355284
6474, ENTAILMENT, 4.238749
6475, NEUTRAL, 3.2505589
6476, ENTAILMENT, 4.341226
6479, ENTAILMENT, 4.207425
6481, NEUTRAL, 3.3517761
6483, NEUTRAL, 3.0510354
6484, CONTRADICTION, 3.0423708
6485, NEUTRAL, 3.115416
6486, ENTAILMENT, 4.7084184
6487, NEUTRAL, 3.645946
6490, NEUTRAL, 1.3801318
6492, NEUTRAL, 1.5499016
6493, NEUTRAL, 1.5461546
6494, NEUTRAL, 2.0345926
6498, NEUTRAL, 3.002163
6501, NEUTRAL, 1.9265169
6502, ENTAILMENT, 1.8744763
6503, ENTAILMENT, 2.655764
6504, NEUTRAL, 2.1860585
6505, ENTAILMENT, 2.8164563
6507, CONTRADICTION, 3.0476737
6509, CONTRADICTION, 3.0732646
6512, NEUTRAL, 3.1964755
6515, ENTAILMENT, 3.9234004
6516, CONTRADICTION, 3.427153
6518, ENTAILMENT, 4.6792436
6519, CONTRADICTION, 3.1796637
6520, NEUTRAL, 1.1627918
6522, NEUTRAL, 1.7391537
6523, NEUTRAL, 1.698948
6524, NEUTRAL, 1.8216325
6525, NEUTRAL, 2.0720778
6526, ENTAILMENT, 4.0553937
6528, ENTAILMENT, 4.4470153
6530, ENTAILMENT, 3.7418938
6533, ENTAILMENT, 3.682744
6534, NEUTRAL, 3.4822035
6537, ENTAILMENT, 4.9458923
6538, CONTRADICTION, 3.3831935
6541, ENTAILMENT, 4.5594645
6542, CONTRADICTION, 3.6327014
6547, CONTRADICTION, 3.8274236
6551, NEUTRAL, 2.607235
6553, NEUTRAL, 3.1280718
6556, NEUTRAL, 2.8627372
6560, NEUTRAL, 3.1014037
6561, NEUTRAL, 2.7218032
6562, NEUTRAL, 2.309063
6564, ENTAILMENT, 4.489835
6570, NEUTRAL, 2.1427693
6571, NEUTRAL, 2.458508
6573, NEUTRAL, 2.217361
6574, NEUTRAL, 2.3079638
6581, NEUTRAL, 3.8995638
6583, NEUTRAL, 3.5186677
6585, NEUTRAL, 2.472814
6586, ENTAILMENT, 4.434913
6587, ENTAILMENT, 4.353354
6594, NEUTRAL, 2.7939405
6596, CONTRADICTION, 2.8292937
6601, NEUTRAL, 3.1882882
6602, ENTAILMENT, 4.7874928
6608, NEUTRAL, 3.5344748
6609, NEUTRAL, 2.8388753
6611, ENTAILMENT, 4.4299617
6612, CONTRADICTION, 3.5541687
6613, ENTAILMENT, 4.423449
6616, NEUTRAL, 2.9211702
6621, ENTAILMENT, 3.2496634
6622, ENTAILMENT, 4.1027956
6623, CONTRADICTION, 3.729814
6624, NEUTRAL, 2.3893437
6627, NEUTRAL, 1.882192
6628, NEUTRAL, 2.2836218
6629, ENTAILMENT, 4.3067117
6630, CONTRADICTION, 3.4391332
6633, NEUTRAL, 2.8644075
6636, NEUTRAL, 2.9636345
6637, NEUTRAL, 2.6607757
6639, NEUTRAL, 2.9348078
6641, CONTRADICTION, 3.8571153
6642, ENTAILMENT, 4.884205
6643, NEUTRAL, 4.2658253
6645, NEUTRAL, 3.5320125
6650, NEUTRAL, 2.7127914
6651, ENTAILMENT, 4.6471295
6652, ENTAILMENT, 3.8674164
6653, ENTAILMENT, 4.050035
6654, NEUTRAL, 1.7979847
6655, NEUTRAL, 1.8980068
6660, ENTAILMENT, 4.237512
6661, CONTRADICTION, 3.3027563
6662, ENTAILMENT, 4.6842837
6663, NEUTRAL, 3.4179573
6666, NEUTRAL, 1.3077716
6667, NEUTRAL, 1.3232995
6668, NEUTRAL, 1.6773285
6672, CONTRADICTION, 3.6787162
6676, NEUTRAL, 2.1335258
6677, NEUTRAL, 2.917119
6679, NEUTRAL, 3.6037765
6680, ENTAILMENT, 4.2455864
6681, CONTRADICTION, 3.2967267
6682, NEUTRAL, 3.5496707
6685, NEUTRAL, 3.22257
6686, NEUTRAL, 3.531363
6689, ENTAILMENT, 4.5610585
6690, CONTRADICTION, 3.066733
6691, NEUTRAL, 2.6503649
6693, NEUTRAL, 3.501585
6699, CONTRADICTION, 3.3772016
6702, NEUTRAL, 3.355544
6703, NEUTRAL, 2.8490906
6704, NEUTRAL, 3.2537894
6706, NEUTRAL, 2.7546563
6707, NEUTRAL, 3.9751291
6708, CONTRADICTION, 2.7386622
6710, NEUTRAL, 2.579548
6712, NEUTRAL, 2.014255
6713, NEUTRAL, 2.7893586
6716, ENTAILMENT, 4.620642
6718, ENTAILMENT, 2.7112436
6719, NEUTRAL, 4.084521
6722, NEUTRAL, 3.8451395
6724, NEUTRAL, 4.049683
6726, CONTRADICTION, 3.1905875
6727, ENTAILMENT, 4.8664737
6730, NEUTRAL, 3.0911293
6732, NEUTRAL, 2.9595895
6734, ENTAILMENT, 4.3855214
6737, CONTRADICTION, 3.1464195
6739, NEUTRAL, 3.0155778
6741, NEUTRAL, 2.4823356
6743, NEUTRAL, 2.4928179
6744, NEUTRAL, 3.029698
6749, NEUTRAL, 3.9988174
6751, NEUTRAL, 3.54921
6753, ENTAILMENT, 4.080113
6755, CONTRADICTION, 3.163992
6759, NEUTRAL, 2.0033379
6763, ENTAILMENT, 4.156311
6767, CONTRADICTION, 3.6842828
6774, ENTAILMENT, 4.8998117
6776, ENTAILMENT, 4.637112
6779, NEUTRAL, 2.4076042
6780, NEUTRAL, 2.4793553
6782, NEUTRAL, 2.3950934
6783, ENTAILMENT, 4.3635397
6785, ENTAILMENT, 4.881284
6786, CONTRADICTION, 3.5008183
6787, NEUTRAL, 2.782878
6788, NEUTRAL, 2.2897
6790, NEUTRAL, 2.2083902
6792, ENTAILMENT, 4.746209
6793, NEUTRAL, 3.1704063
6794, ENTAILMENT, 4.6452074
6795, NEUTRAL, 3.3561006
6796, NEUTRAL, 2.1911912
6797, NEUTRAL, 2.2553706
6798, NEUTRAL, 1.8466865
6801, ENTAILMENT, 4.9365726
6803, NEUTRAL, 3.4363809
6806, NEUTRAL, 2.419259
6807, NEUTRAL, 2.0590353
6808, NEUTRAL, 2.0194063
6809, NEUTRAL, 1.9105943
6811, NEUTRAL, 2.2776594
6815, CONTRADICTION, 3.1527371
6817, NEUTRAL, 3.1475778
6818, NEUTRAL, 3.980196
6820, NEUTRAL, 4.037702
6821, ENTAILMENT, 4.7200756
6823, NEUTRAL, 2.6214504
6826, NEUTRAL, 2.7962217
6827, CONTRADICTION, 2.5482574
6828, ENTAILMENT, 3.7059402
6829, NEUTRAL, 1.9827584
6831, ENTAILMENT, 3.4642892
6832, ENTAILMENT, 4.878823
6835, CONTRADICTION, 3.3128843
6836, NEUTRAL, 3.0879717
6837, NEUTRAL, 2.3124852
6838, NEUTRAL, 2.924118
6839, NEUTRAL, 2.6823063
6841, ENTAILMENT, 4.560543
6842, NEUTRAL, 2.9860058
6844, NEUTRAL, 3.2662764
6846, NEUTRAL, 2.5433097
6848, NEUTRAL, 1.527963
6850, NEUTRAL, 1.7377349
6852, ENTAILMENT, 4.344494
6853, ENTAILMENT, 3.8775826
6854, ENTAILMENT, 4.3221903
6856, ENTAILMENT, 4.164604
6858, ENTAILMENT, 4.1030617
6859, NEUTRAL, 3.4321718
6860, ENTAILMENT, 4.3250995
6861, ENTAILMENT, 4.9887943
6864, CONTRADICTION, 3.2886915
6867, NEUTRAL, 3.39671
6871, NEUTRAL, 3.0675154
6872, ENTAILMENT, 4.645928
6873, CONTRADICTION, 3.5156403
6874, NEUTRAL, 3.5526352
6876, NEUTRAL, 3.6091628
6878, NEUTRAL, 3.5185785
6881, ENTAILMENT, 4.6450753
6882, NEUTRAL, 2.8791866
6883, NEUTRAL, 3.1798358
6886, NEUTRAL, 2.7618775
6888, ENTAILMENT, 4.3204956
6889, CONTRADICTION, 3.381764
6891, NEUTRAL, 3.5014572
6892, NEUTRAL, 2.4989047
6893, NEUTRAL, 2.7119665
6895, NEUTRAL, 2.5195227
6898, CONTRADICTION, 3.1621094
6900, CONTRADICTION, 3.367683
6904, NEUTRAL, 3.0634198
6906, ENTAILMENT, 4.51504
6908, ENTAILMENT, 4.657923
6909, CONTRADICTION, 3.2404022
6910, NEUTRAL, 2.6998043
6911, NEUTRAL, 2.2880764
6915, ENTAILMENT, 4.2152324
6916, CONTRADICTION, 3.7416782
6917, ENTAILMENT, 4.704981
6925, NEUTRAL, 3.0498023
6926, ENTAILMENT, 4.745168
6928, ENTAILMENT, 4.704103
6929, CONTRADICTION, 3.4845996
6930, NEUTRAL, 2.7646246
6933, NEUTRAL, 2.7025118
6935, ENTAILMENT, 4.4263854
6936, NEUTRAL, 3.0089078
6937, ENTAILMENT, 3.2744336
6938, ENTAILMENT, 3.8548164
6939, NEUTRAL, 3.5463305
6941, NEUTRAL, 1.2026955
6943, NEUTRAL, 1.5638007
6944, NEUTRAL, 1.3938302
6949, NEUTRAL, 3.927433
6951, ENTAILMENT, 3.319611
6952, NEUTRAL, 2.9867902
6953, NEUTRAL, 2.2786322
6954, NEUTRAL, 2.8193812
6956, NEUTRAL, 3.1692495
6959, ENTAILMENT, 4.9210815
6960, NEUTRAL, 2.8739586
6962, NEUTRAL, 1.9056083
6963, NEUTRAL, 1.1911086
6965, ENTAILMENT, 2.4686832
6967, NEUTRAL, 2.1159897
6972, NEUTRAL, 4.071424
6973, NEUTRAL, 3.4678445
6976, NEUTRAL, 3.1837883
6977, NEUTRAL, 2.2432876
6984, NEUTRAL, 2.793231
6985, NEUTRAL, 3.6372814
6986, NEUTRAL, 2.6743674
6988, ENTAILMENT, 4.4875607
6989, NEUTRAL, 2.7507567
6990, ENTAILMENT, 3.9354968
6999, ENTAILMENT, 4.525777
7003, NEUTRAL, 2.2601185
7010, ENTAILMENT, 3.9317284
7011, CONTRADICTION, 3.5419564
7012, ENTAILMENT, 4.045537
7014, NEUTRAL, 3.7692041
7015, ENTAILMENT, 4.1982446
7017, ENTAILMENT, 4.330278
7023, NEUTRAL, 1.0751263
7024, NEUTRAL, 0.67264736
7029, CONTRADICTION, 3.2156487
7030, ENTAILMENT, 3.8103166
7031, NEUTRAL, 2.7502537
7032, ENTAILMENT, 3.8921962
7033, CONTRADICTION, 2.855186
7034, ENTAILMENT, 3.766355
7036, NEUTRAL, 2.9526157
7037, CONTRADICTION, 3.5754666
7038, ENTAILMENT, 4.3454356
7039, CONTRADICTION, 3.7133079
7041, NEUTRAL, 2.7745967
7042, ENTAILMENT, 3.1776137
7046, ENTAILMENT, 4.671056
7047, CONTRADICTION, 3.264007
7048, ENTAILMENT, 4.80402
7049, CONTRADICTION, 3.5251274
7050, NEUTRAL, 3.7785892
7051, NEUTRAL, 2.8871484
7052, NEUTRAL, 3.552093
7053, NEUTRAL, 2.3701882
7055, ENTAILMENT, 4.421748
7057, ENTAILMENT, 4.8471794
7059, ENTAILMENT, 4.3323746
7062, NEUTRAL, 2.8730707
7065, CONTRADICTION, 3.6095004
7067, NEUTRAL, 3.1541796
7068, NEUTRAL, 3.0920835
7069, NEUTRAL, 1.9788333
7071, NEUTRAL, 2.5311275
7072, NEUTRAL, 3.1758895
7073, ENTAILMENT, 4.164285
7075, ENTAILMENT, 4.5773644
7076, CONTRADICTION, 3.7380958
7078, NEUTRAL, 2.4762287
7079, NEUTRAL, 3.0879092
7080, NEUTRAL, 3.2575746
7089, NEUTRAL, 3.6640859
7091, NEUTRAL, 2.8118544
7095, ENTAILMENT, 3.9638271
7096, ENTAILMENT, 3.546124
7097, ENTAILMENT, 3.530499
7098, ENTAILMENT, 3.201209
7102, ENTAILMENT, 4.6145644
7106, ENTAILMENT, 4.6230426
7107, NEUTRAL, 3.3306336
7109, NEUTRAL, 3.1257887
7111, NEUTRAL, 2.5236697
7112, NEUTRAL, 3.2566357
7113, ENTAILMENT, 4.34369
7114, CONTRADICTION, 3.0519233
7115, ENTAILMENT, 4.478976
7117, NEUTRAL, 3.8177342
7122, ENTAILMENT, 4.8110695
7128, ENTAILMENT, 4.1567845
7129, NEUTRAL, 3.277637
7130, ENTAILMENT, 4.1827846
7131, ENTAILMENT, 4.200623
7132, NEUTRAL, 3.061182
7134, ENTAILMENT, 3.4513607
7135, NEUTRAL, 3.0941138
7136, ENTAILMENT, 3.345036
7137, NEUTRAL, 2.9082193
7140, NEUTRAL, 3.139812
7141, ENTAILMENT, 4.0043693
7142, ENTAILMENT, 4.307305
7146, NEUTRAL, 3.3588948
7147, NEUTRAL, 3.176188
7148, NEUTRAL, 2.5009418
7149, NEUTRAL, 3.0621157
7151, NEUTRAL, 3.006082
7152, NEUTRAL, 2.8921714
7154, CONTRADICTION, 2.9709525
7157, ENTAILMENT, 4.1256795
7158, CONTRADICTION, 2.940763
7159, ENTAILMENT, 3.8665586
7160, CONTRADICTION, 2.78586
7162, ENTAILMENT, 4.840638
7163, CONTRADICTION, 3.1835895
7167, NEUTRAL, 3.366547
7168, NEUTRAL, 2.6950064
7169, NEUTRAL, 3.4973035
7170, NEUTRAL, 2.690547
7171, NEUTRAL, 1.6194745
7172, NEUTRAL, 3.34305
7173, ENTAILMENT, 4.3067207
7174, ENTAILMENT, 3.310103
7175, ENTAILMENT, 4.373294
7176, CONTRADICTION, 3.3549328
7177, ENTAILMENT, 2.9244332
7178, NEUTRAL, 2.5064344
7179, NEUTRAL, 3.4805999
7180, NEUTRAL, 2.662242
7181, NEUTRAL, 3.338293
7182, ENTAILMENT, 4.2437944
7183, CONTRADICTION, 3.1498466
7184, ENTAILMENT, 4.0825605
7187, NEUTRAL, 2.9680724
7188, NEUTRAL, 3.2044563
7190, NEUTRAL, 3.0513139
7191, NEUTRAL, 2.4670563
7192, NEUTRAL, 3.1432605
7193, ENTAILMENT, 4.254601
7194, CONTRADICTION, 3.1573238
7195, ENTAILMENT, 4.793821
7197, NEUTRAL, 2.3677783
7198, NEUTRAL, 1.3343877
7199, NEUTRAL, 1.845687
7201, NEUTRAL, 1.920379
7202, ENTAILMENT, 4.6856775
7203, CONTRADICTION, 2.9607682
7206, ENTAILMENT, 4.6292515
7207, NEUTRAL, 2.5698786
7212, NEUTRAL, 2.798759
7215, ENTAILMENT, 4.9405456
7216, NEUTRAL, 3.6475706
7220, NEUTRAL, 2.8729405
7223, NEUTRAL, 3.7489214
7225, ENTAILMENT, 4.6116095
7227, NEUTRAL, 2.4143171
7231, NEUTRAL, 2.279087
7232, NEUTRAL, 2.2849236
7233, ENTAILMENT, 4.2951427
7236, ENTAILMENT, 4.6205497
7238, NEUTRAL, 3.037602
7243, ENTAILMENT, 3.3159504
7244, ENTAILMENT, 4.5754657
7245, NEUTRAL, 4.441896
7247, CONTRADICTION, 2.9449773
7248, ENTAILMENT, 3.885777
7249, NEUTRAL, 2.3118305
7250, NEUTRAL, 2.2852073
7251, NEUTRAL, 2.1526432
7253, NEUTRAL, 2.3571544
7254, NEUTRAL, 2.3045778
7255, ENTAILMENT, 4.8457985
7256, CONTRADICTION, 3.0611262
7257, ENTAILMENT, 4.3599434
7258, CONTRADICTION, 3.8055434
7259, ENTAILMENT, 4.507023
7260, ENTAILMENT, 3.760766
7261, CONTRADICTION, 3.187101
7263, NEUTRAL, 3.831407
7264, NEUTRAL, 3.2917233
7265, NEUTRAL, 3.8691869
7266, ENTAILMENT, 4.369574
7272, ENTAILMENT, 4.2471704
7273, NEUTRAL, 2.551261
7275, ENTAILMENT, 4.3309116
7278, CONTRADICTION, 2.8427706
7279, NEUTRAL, 3.188099
7282, NEUTRAL, 2.665236
7283, NEUTRAL, 3.3707752
7284, ENTAILMENT, 4.692601
7285, NEUTRAL, 3.8206592
7286, ENTAILMENT, 4.597064
7288, ENTAILMENT, 4.8171496
7289, NEUTRAL, 2.1876392
7290, NEUTRAL, 1.8329407
7295, ENTAILMENT, 4.753521
7296, NEUTRAL, 3.2489896
7297, ENTAILMENT, 4.4433246
7299, NEUTRAL, 2.7857537
7301, NEUTRAL, 2.8755088
7303, NEUTRAL, 2.8044353
7305, CONTRADICTION, 2.8332224
7307, ENTAILMENT, 4.46677
7308, CONTRADICTION, 3.0923
7310, CONTRADICTION, 3.2592607
7312, CONTRADICTION, 3.0339594
7317, ENTAILMENT, 4.5754943
7318, CONTRADICTION, 3.1894002
7321, ENTAILMENT, 3.8270488
7323, ENTAILMENT, 3.8120546
7324, ENTAILMENT, 4.51733
7325, CONTRADICTION, 3.2002754
7326, NEUTRAL, 3.887628
7327, ENTAILMENT, 4.174333
7328, ENTAILMENT, 3.8329701
7329, NEUTRAL, 3.5361824
7330, ENTAILMENT, 3.9468904
7331, NEUTRAL, 3.8607154
7333, NEUTRAL, 3.5697927
7336, CONTRADICTION, 3.4966788
7337, ENTAILMENT, 4.6280756
7338, NEUTRAL, 3.634791
7339, NEUTRAL, 3.3949237
7341, NEUTRAL, 2.506548
7342, NEUTRAL, 2.6513057
7345, NEUTRAL, 3.0857472
7348, ENTAILMENT, 4.588699
7351, NEUTRAL, 3.0765066
7354, NEUTRAL, 2.8379464
7355, NEUTRAL, 2.6628628
7357, ENTAILMENT, 4.826428
7360, ENTAILMENT, 3.5204687
7361, NEUTRAL, 2.0228553
7366, ENTAILMENT, 4.547808
7369, NEUTRAL, 3.6906261
7373, NEUTRAL, 2.3762727
7376, ENTAILMENT, 3.2951589
7377, ENTAILMENT, 4.8281956
7378, NEUTRAL, 3.1706276
7379, ENTAILMENT, 4.9030023
7380, CONTRADICTION, 3.19974
7382, NEUTRAL, 2.4856553
7384, NEUTRAL, 3.3910475
7385, NEUTRAL, 3.5176802
7387, NEUTRAL, 3.6041088
7393, NEUTRAL, 3.0893464
7395, ENTAILMENT, 4.823445
7396, CONTRADICTION, 3.4856105
7400, NEUTRAL, 3.563704
7401, NEUTRAL, 4.103293
7403, NEUTRAL, 4.028088
7405, CONTRADICTION, 3.3248425
7406, ENTAILMENT, 4.619475
7407, CONTRADICTION, 3.2820244
7408, NEUTRAL, 3.068327
7409, NEUTRAL, 3.0547767
7412, NEUTRAL, 3.6808252
7413, ENTAILMENT, 4.64678
7415, ENTAILMENT, 3.8854437
7421, CONTRADICTION, 2.8014493
7424, ENTAILMENT, 4.391058
7425, NEUTRAL, 3.5017705
7426, NEUTRAL, 4.259168
7429, CONTRADICTION, 2.6858497
7430, NEUTRAL, 3.652587
7431, NEUTRAL, 3.0196147
7433, ENTAILMENT, 4.6652417
7435, ENTAILMENT, 3.5872822
7436, CONTRADICTION, 2.7359452
7439, NEUTRAL, 3.4028735
7440, NEUTRAL, 3.1472316
7442, ENTAILMENT, 4.753999
7443, NEUTRAL, 3.7551188
7447, ENTAILMENT, 4.0450993
7449, NEUTRAL, 2.2866821
7450, NEUTRAL, 2.7824373
7453, NEUTRAL, 1.8270084
7456, NEUTRAL, 3.8577962
7458, CONTRADICTION, 3.1812692
7460, ENTAILMENT, 3.8206596
7463, ENTAILMENT, 3.701295
7465, NEUTRAL, 3.3924484
7467, CONTRADICTION, 2.8631682
7469, ENTAILMENT, 4.7091303
7473, ENTAILMENT, 3.5579138
7478, CONTRADICTION, 3.4724703
7480, NEUTRAL, 3.304556
7482, NEUTRAL, 3.199195
7484, NEUTRAL, 3.1405044
7488, ENTAILMENT, 4.3415804
7489, CONTRADICTION, 2.9553227
7490, NEUTRAL, 3.700581
7494, NEUTRAL, 3.7910357
7495, ENTAILMENT, 4.500189
7498, CONTRADICTION, 2.8354568
7500, NEUTRAL, 2.823061
7502, NEUTRAL, 2.7892747
7510, NEUTRAL, 3.732047
7512, NEUTRAL, 3.7627301
7513, NEUTRAL, 3.2453132
7514, NEUTRAL, 3.7811828
7515, ENTAILMENT, 4.8767543
7517, ENTAILMENT, 4.501939
7518, CONTRADICTION, 3.1828866
7519, NEUTRAL, 2.277861
7520, NEUTRAL, 1.7076744
7521, NEUTRAL, 2.3298168
7523, NEUTRAL, 1.941619
7524, ENTAILMENT, 4.800483
7528, NEUTRAL, 3.1910443
7529, NEUTRAL, 3.1463652
7530, NEUTRAL, 1.8684043
7531, NEUTRAL, 3.4301586
7535, NEUTRAL, 4.6231675
7536, NEUTRAL, 3.1711555
7538, ENTAILMENT, 4.4194875
7540, NEUTRAL, 3.3534904
7552, ENTAILMENT, 4.09982
7555, ENTAILMENT, 4.796969
7560, NEUTRAL, 2.6726894
7562, NEUTRAL, 2.2034616
7565, NEUTRAL, 2.7108989
7566, ENTAILMENT, 4.6953053
7568, ENTAILMENT, 4.672501
7570, ENTAILMENT, 4.1220274
7571, NEUTRAL, 3.1621652
7574, ENTAILMENT, 4.32547
7575, ENTAILMENT, 3.9578605
7578, ENTAILMENT, 4.7142572
7579, NEUTRAL, 1.9105603
7584, NEUTRAL, 3.1947913
7585, ENTAILMENT, 4.0069346
7586, ENTAILMENT, 4.1814213
7589, CONTRADICTION, 3.2902393
7591, NEUTRAL, 2.6339617
7592, NEUTRAL, 3.6744218
7593, NEUTRAL, 2.8840632
7595, NEUTRAL, 4.0200286
7596, CONTRADICTION, 3.5917768
7597, NEUTRAL, 2.584282
7598, ENTAILMENT, 4.722065
7600, ENTAILMENT, 4.383586
7601, NEUTRAL, 3.627398
7602, NEUTRAL, 3.7749119
7604, NEUTRAL, 2.6662111
7605, ENTAILMENT, 4.2545266
7607, NEUTRAL, 3.087266
7610, NEUTRAL, 2.917077
7614, ENTAILMENT, 2.8821836
7615, ENTAILMENT, 4.6982718
7617, ENTAILMENT, 3.2990513
7620, NEUTRAL, 3.0627556
7621, NEUTRAL, 2.4319644
7623, NEUTRAL, 2.253837
7624, NEUTRAL, 2.0089173
7626, ENTAILMENT, 4.9999995
7627, CONTRADICTION, 3.8581963
7628, ENTAILMENT, 4.668661
7631, NEUTRAL, 3.043692
7632, NEUTRAL, 4.118121
7633, NEUTRAL, 3.3322506
7635, ENTAILMENT, 4.552666
7637, ENTAILMENT, 4.7962904
7640, NEUTRAL, 3.9408083
7644, NEUTRAL, 3.2610922
7645, NEUTRAL, 3.8171887
7646, ENTAILMENT, 4.715809
7650, NEUTRAL, 3.7082725
7655, ENTAILMENT, 4.782024
7656, NEUTRAL, 2.9845371
7661, NEUTRAL, 3.537076
7663, NEUTRAL, 2.7381697
7664, NEUTRAL, 2.5820246
7671, NEUTRAL, 2.7740636
7673, NEUTRAL, 3.5300922
7674, ENTAILMENT, 4.500543
7676, CONTRADICTION, 3.4314222
7679, ENTAILMENT, 3.9112005
7683, NEUTRAL, 1.7392563
7684, NEUTRAL, 1.8203443
7685, NEUTRAL, 2.0132837
7686, ENTAILMENT, 4.7072115
7690, ENTAILMENT, 3.853229
7691, ENTAILMENT, 3.9316964
7693, NEUTRAL, 3.063548
7694, ENTAILMENT, 4.004124
7695, ENTAILMENT, 4.69219
7696, NEUTRAL, 3.8075142
7698, ENTAILMENT, 4.5402966
7704, NEUTRAL, 1.9082536
7705, NEUTRAL, 2.063519
7706, ENTAILMENT, 4.7720714
7708, ENTAILMENT, 4.6353683
7709, CONTRADICTION, 3.7030945
7710, ENTAILMENT, 4.0431194
7713, NEUTRAL, 2.7426553
7715, ENTAILMENT, 4.8083262
7717, ENTAILMENT, 4.900056
7721, NEUTRAL, 4.052442
7725, ENTAILMENT, 3.8195343
7727, ENTAILMENT, 4.1151037
7730, NEUTRAL, 0.799055
7735, ENTAILMENT, 4.677895
7736, CONTRADICTION, 3.2376094
7737, ENTAILMENT, 4.4832397
7738, NEUTRAL, 3.1825862
7745, CONTRADICTION, 3.2760954
7748, NEUTRAL, 3.6925511
7749, NEUTRAL, 2.21102
7750, NEUTRAL, 2.2187915
7756, NEUTRAL, 3.1090374
7758, CONTRADICTION, 3.2097569
7759, ENTAILMENT, 4.387498
7761, NEUTRAL, 3.384358
7762, NEUTRAL, 2.8209667
7765, NEUTRAL, 2.864554
7766, ENTAILMENT, 4.8211155
7767, CONTRADICTION, 3.052905
7770, ENTAILMENT, 3.6598673
7773, ENTAILMENT, 3.3048706
7774, ENTAILMENT, 4.2870355
7775, CONTRADICTION, 3.0469398
7783, NEUTRAL, 1.2107717
7786, ENTAILMENT, 4.046095
7788, ENTAILMENT, 4.192514
7789, NEUTRAL, 3.2773194
7791, NEUTRAL, 3.7545056
7796, CONTRADICTION, 3.556631
7797, ENTAILMENT, 4.844772
7799, NEUTRAL, 2.9738617
7800, NEUTRAL, 2.858008
7801, NEUTRAL, 3.1522923
7802, CONTRADICTION, 2.6266656
7803, NEUTRAL, 3.1818829
7806, ENTAILMENT, 4.4940734
7809, CONTRADICTION, 3.011026
7812, ENTAILMENT, 3.4928641
7814, CONTRADICTION, 3.4820127
7815, ENTAILMENT, 4.024766
7816, NEUTRAL, 3.3444638
7818, NEUTRAL, 0.4937147
7824, ENTAILMENT, 4.652742
7825, NEUTRAL, 2.7932677
7826, ENTAILMENT, 3.907546
7827, NEUTRAL, 2.3884687
7828, NEUTRAL, 3.7958913
7829, NEUTRAL, 2.9534059
7830, NEUTRAL, 3.784861
7831, ENTAILMENT, 4.4182525
7832, ENTAILMENT, 3.7321343
7833, ENTAILMENT, 4.236103
7835, ENTAILMENT, 4.4445944
7837, ENTAILMENT, 4.4508133
7840, ENTAILMENT, 4.4601955
7842, ENTAILMENT, 4.5507164
7843, CONTRADICTION, 3.3115816
7845, NEUTRAL, 3.052743
7846, NEUTRAL, 3.855976
7848, NEUTRAL, 3.338345
7850, CONTRADICTION, 3.044231
7852, CONTRADICTION, 3.6316204
7853, NEUTRAL, 2.6398478
7854, NEUTRAL, 2.1687074
7855, NEUTRAL, 2.506381
7856, NEUTRAL, 2.2487745
7857, NEUTRAL, 2.6433258
7858, ENTAILMENT, 4.254829
7860, ENTAILMENT, 3.946548
7862, NEUTRAL, 3.6356993
7863, NEUTRAL, 2.9105716
7865, NEUTRAL, 3.2718554
7870, ENTAILMENT, 4.9190946
7871, NEUTRAL, 3.7898717
7873, NEUTRAL, 3.4517264
